Customer_ID,Age,Gender,Occupation,Income_Bracket,Family_Size,Marital_Status,Education_Level,Region,Monthly_Revenue,CLTV,Avg_Monthly_Data_Usage_GB,Avg_Call_Duration_Minutes,Monthly_Transactions,Churn_Status,Subscription_Type,Retention_Offers_Availed,Feedback_Score,Preferred_Product_Type,Peak_Usage_Time,Last_Interaction_Days,Number_of_Complaints,Payment_Method,Bill_Payment_Timeliness,Outstanding_Balance,Loyalty_Points,Campaign_Responses,Social_Media_Activity,Network_Complaints,Service_Downtime_Impact
CUST_00415,33,Male,Unemployed,<$50K,3,Single,Bachelors,South,452.3630611286885,12895.270246070319,195.8238193614515,22.303966051537813,2,No,Family Plan,0,9,Voice-Data Plan,Afternoon,308,7,Credit Card,On Time,259.13452505370486,506,9,Low,2,Low
CUST_00416,60,Female,Retired,<$50K,5,Single,Masters,West,643.3836081179938,18318.908035304205,177.73954592863785,54.91238481681152,6,No,Corporate Plan,4,8,Voice Plan,Evening,243,0,Credit Card,On Time,130.24703400810316,356,0,Moderate,6,High
CUST_00417,24,Female,Retired,<$50K,4,Married,PhD,West,392.9512882215646,2701.230189758404,59.948139595061626,9.695574906809872,45,No,Corporate Plan,3,2,Voice Plan,Morning,226,2,Net Banking,On Time,225.73723119239665,591,7,High,8,High
CUST_00418,41,Male,Unemployed,$50K–$100K,2,Single,Masters,East,228.49153305648724,15538.020701260904,196.08211465350965,41.451503721458934,11,Yes,Prepaid,3,6,Data-Only Plan,Afternoon,251,2,Net Banking,Late by >5 Days,79.9788229187131,983,1,High,9,Low
CUST_00419,54,Female,Student,$50K–$100K,3,Single,Masters,North,833.5906095985962,6470.125383982718,143.8727167330592,6.444465653619496,3,Yes,Family Plan,4,5,Voice-Data Plan,Morning,60,7,Credit Card,Late by >5 Days,2.8554555547375404,701,3,Moderate,3,Low
CUST_00420,42,Male,Retired,<$50K,4,Married,High School,East,781.8038787671605,9323.324553524351,142.536538592726,50.370759477019185,1,No,Prepaid,0,4,Data-Only Plan,Night,33,0,UPI,Late by >5 Days,376.45140280089254,573,4,Moderate,1,Low
CUST_00421,51,Female,Retired,$50K–$100K,1,Divorced,Masters,East,836.082907416024,19784.111065678575,175.57153963738276,59.150085835573414,43,No,Prepaid,0,2,Voice-Data Plan,Evening,74,5,UPI,On Time,272.45131214967654,779,8,Moderate,0,High
CUST_00422,36,Female,Professional,$50K–$100K,2,Divorced,Bachelors,North,242.7741495056578,17027.108706096275,55.48686887584874,51.07352954037398,49,No,Prepaid,3,1,Voice-Data Plan,Evening,165,4,Credit Card,Late by <5 Days,369.46211185672917,596,9,High,2,Low
CUST_00423,44,Female,Professional,$50K–$100K,5,Married,Bachelors,South,598.0951536976943,4411.017522178141,91.88961212553197,26.060059149902177,5,No,Postpaid,1,3,Voice Plan,Night,89,0,Net Banking,Late by <5 Days,446.70732059416173,352,2,Low,8,High
CUST_00424,50,Male,Student,$50K–$100K,3,Married,Bachelors,North,928.7044106767556,2626.749655549286,198.31782622234948,22.56823353887109,21,No,Family Plan,1,1,Data-Only Plan,Morning,145,2,Debit Card,Late by >5 Days,269.0902223766006,575,2,High,6,Low
CUST_00425,37,Male,Professional,<$50K,3,Married,Masters,North,888.3594724512141,11165.050775291575,146.33500655818548,34.10583976362238,1,No,Postpaid,0,1,Voice-Data Plan,Night,323,4,Debit Card,Late by <5 Days,124.72560953045087,760,7,Low,0,High
CUST_00426,54,Male,Retired,$50K–$100K,3,Married,Masters,East,112.4638257001267,6764.94127893078,62.25917915186681,1.06477957710131,5,No,Corporate Plan,0,4,Voice-Data Plan,Afternoon,28,7,UPI,Late by <5 Days,265.97274650753525,122,6,Moderate,5,Medium
CUST_00427,54,Male,Professional,$50K–$100K,4,Single,Masters,West,188.19362824449553,18283.209562561304,8.23082089737782,23.961140984311466,24,No,Prepaid,2,6,Voice Plan,Evening,107,4,Credit Card,Late by >5 Days,323.76356789446925,684,9,Low,1,High
CUST_00428,47,Male,Retired,$50K–$100K,3,Divorced,Bachelors,South,75.85365879907566,7045.760640058467,56.02687675461132,50.317193661589954,4,No,Postpaid,3,7,Voice Plan,Afternoon,4,4,UPI,Late by <5 Days,108.74740851264342,671,4,Low,5,Low
CUST_00429,44,Female,Retired,$50K–$100K,4,Married,Bachelors,West,784.218805911445,16090.512304473272,37.59427974166043,15.144116065630477,20,No,Prepaid,2,9,Voice Plan,Morning,257,0,Credit Card,Late by <5 Days,46.17938669088595,13,5,Low,2,High
CUST_00430,39,Male,Student,<$50K,2,Single,High School,East,604.9822444898714,12876.534910534532,55.280712490974096,13.493032146617981,5,No,Prepaid,2,9,Voice-Data Plan,Morning,316,3,Net Banking,On Time,362.1961933400814,806,2,Low,9,Medium
CUST_00431,22,Female,Unemployed,$50K–$100K,2,Single,Masters,North,881.0748610184497,18945.026028814264,194.71967705502166,41.66812130419839,36,Yes,Prepaid,2,5,Voice-Data Plan,Evening,207,0,UPI,On Time,435.747111897306,228,0,Low,0,High
CUST_00432,30,Female,Professional,$50K–$100K,5,Divorced,Bachelors,North,805.8925144022847,1522.663028338065,130.85506550286104,56.35028363486082,40,No,Corporate Plan,0,8,Voice-Data Plan,Afternoon,347,3,UPI,Late by >5 Days,39.87230907824713,704,9,Moderate,5,Low
CUST_00433,33,Male,Retired,<$50K,5,Single,High School,East,118.73032030384448,8308.33756049785,163.13609018058617,40.03827283425554,42,No,Prepaid,2,10,Voice-Data Plan,Night,139,5,Net Banking,Late by <5 Days,85.03955666668939,106,2,Moderate,5,High
CUST_00434,61,Male,Unemployed,>$100K,1,Divorced,Masters,South,871.9421260804751,7289.811537672318,117.02612222152636,40.49315461319147,15,No,Corporate Plan,2,5,Data-Only Plan,Afternoon,73,8,Credit Card,Late by <5 Days,380.8117356749315,693,4,High,1,Medium
CUST_00435,36,Male,Professional,<$50K,2,Married,PhD,West,132.1052590087129,19393.56680599943,183.66773541693402,53.68259878743726,40,No,Corporate Plan,2,7,Voice Plan,Night,225,0,UPI,Late by <5 Days,329.612008217835,936,0,Moderate,9,High
CUST_00436,45,Female,Retired,>$100K,2,Married,Masters,West,356.1513175212329,2764.370960915191,11.99258233929994,5.5189386991039004,42,Yes,Corporate Plan,4,10,Voice Plan,Morning,52,8,Debit Card,Late by <5 Days,300.79321087157234,207,9,Moderate,1,High
CUST_00437,51,Female,Professional,$50K–$100K,1,Married,PhD,West,93.6272602816484,10855.21156368559,116.14738665878247,57.366078961314614,28,No,Postpaid,2,7,Voice Plan,Afternoon,58,4,Debit Card,Late by >5 Days,416.2668195108518,740,5,High,5,Medium
CUST_00438,25,Female,Unemployed,<$50K,2,Divorced,Masters,North,63.555790723909,1987.6311054127602,40.57842374070621,40.369522777201325,34,No,Corporate Plan,2,4,Voice-Data Plan,Evening,25,1,Credit Card,Late by <5 Days,366.89882100804715,393,6,High,2,High
CUST_00439,51,Female,Unemployed,<$50K,5,Divorced,PhD,North,400.71805458126073,5552.815920640862,25.511021813069032,57.86596041710498,9,No,Postpaid,0,10,Voice Plan,Evening,230,6,Debit Card,Late by >5 Days,197.00393772040258,539,2,High,6,High
CUST_00440,59,Male,Professional,<$50K,4,Married,Bachelors,North,343.0103627513173,9719.663998821512,56.5791404762547,22.907075127048486,22,No,Postpaid,3,6,Data-Only Plan,Morning,296,9,UPI,On Time,326.508739674126,316,4,Low,2,Low
CUST_00441,35,Female,Unemployed,$50K–$100K,3,Single,PhD,West,967.4242171032921,17284.930596220052,61.492632373662474,3.021241912035462,41,No,Corporate Plan,2,9,Voice Plan,Afternoon,173,4,UPI,Late by >5 Days,355.85754418145837,544,0,Low,0,High
CUST_00442,36,Female,Retired,<$50K,1,Single,Bachelors,South,244.1308491704233,7889.907035353215,101.60810021192137,50.45479613261587,3,Yes,Postpaid,3,3,Data-Only Plan,Evening,253,8,Credit Card,Late by <5 Days,444.6125767154463,807,5,Moderate,9,High
CUST_00443,25,Male,Unemployed,$50K–$100K,2,Divorced,Masters,North,604.6425947788485,16747.060079784613,177.71872769345293,39.18766095194367,7,No,Postpaid,1,9,Voice-Data Plan,Afternoon,306,0,UPI,Late by <5 Days,37.678017623622054,939,4,Low,3,Low
CUST_00444,22,Female,Student,$50K–$100K,1,Divorced,High School,South,440.84666637012833,13022.854175619417,12.211672189863226,57.63801869682472,36,Yes,Corporate Plan,2,4,Voice Plan,Afternoon,163,9,Credit Card,On Time,130.60641923243455,198,8,Low,3,Low
CUST_00445,45,Male,Student,$50K–$100K,5,Divorced,Masters,West,779.0391765205771,8957.416785608148,194.85099328096283,5.985879409128044,45,No,Postpaid,4,2,Data-Only Plan,Morning,74,3,Credit Card,Late by >5 Days,387.1799226858119,624,9,Low,7,Low
CUST_00446,38,Female,Retired,$50K–$100K,4,Single,PhD,West,605.0235434588485,7575.489081459702,7.670512980262631,8.42921228961815,9,No,Corporate Plan,1,2,Voice Plan,Morning,190,6,Net Banking,Late by <5 Days,263.564288736143,773,7,High,9,Medium
CUST_00447,64,Male,Retired,$50K–$100K,5,Single,PhD,North,96.10235948032579,10458.842347314821,120.84907008709783,40.393184705324494,26,No,Corporate Plan,0,9,Voice-Data Plan,Night,47,3,UPI,Late by <5 Days,357.4679195738345,502,0,Low,1,Medium
CUST_00448,36,Male,Student,<$50K,1,Single,Masters,East,108.65745533306026,10408.33419755915,112.48481711740679,30.388362962099862,29,No,Prepaid,1,5,Voice Plan,Night,286,8,Debit Card,Late by <5 Days,35.287605720718815,130,3,High,4,Low
CUST_00449,29,Female,Retired,<$50K,5,Single,PhD,North,867.0370719682256,7756.408012655663,183.0744923219205,33.621586612673276,18,No,Prepaid,4,4,Data-Only Plan,Evening,67,5,UPI,Late by >5 Days,287.7500786218364,787,5,Low,0,Low
CUST_00450,41,Male,Professional,>$100K,5,Married,High School,North,933.2780655249868,7053.467621898518,12.390784607334677,57.899055736958296,17,Yes,Corporate Plan,4,7,Data-Only Plan,Evening,192,5,Net Banking,Late by <5 Days,41.32917857006452,200,0,Low,2,Medium
CUST_00451,31,Male,Professional,<$50K,2,Married,Bachelors,North,491.8781460268563,10013.39810920039,162.9824513126595,36.66976724859215,2,No,Family Plan,3,9,Data-Only Plan,Afternoon,305,4,Net Banking,Late by >5 Days,218.963184881424,96,1,Moderate,2,Medium
CUST_00452,36,Male,Professional,<$50K,1,Single,Bachelors,West,215.36637617978712,17894.86343251658,81.7744838216158,30.656075170345623,32,No,Family Plan,4,7,Voice-Data Plan,Night,314,4,Debit Card,Late by <5 Days,123.47123344962053,131,0,Moderate,4,Medium
CUST_00453,64,Female,Retired,<$50K,2,Married,PhD,East,730.6342505185925,1039.8720557674974,44.04528307961693,26.38171154544071,11,No,Family Plan,2,8,Data-Only Plan,Night,50,9,Debit Card,Late by >5 Days,12.955642492345099,547,1,Low,3,High
CUST_00454,59,Female,Unemployed,>$100K,3,Married,PhD,East,755.5670404893459,15404.285405223154,15.843003918309853,2.0330837914513333,15,No,Family Plan,2,3,Voice Plan,Night,357,3,Debit Card,Late by <5 Days,321.9032089355492,666,7,High,2,Medium
CUST_00455,40,Male,Retired,<$50K,2,Single,Masters,East,833.636473123025,16741.778065181206,94.88536198452407,5.8303126725388275,33,No,Family Plan,1,10,Voice Plan,Evening,166,9,UPI,Late by <5 Days,67.22830002370827,969,0,Moderate,6,High
CUST_00456,61,Male,Unemployed,$50K–$100K,5,Married,PhD,North,906.7131542277782,18463.97550510385,31.761070242055286,41.293243724230585,14,No,Prepaid,1,2,Voice-Data Plan,Morning,273,5,UPI,On Time,142.5314597285141,96,5,Moderate,2,Medium
CUST_00457,28,Female,Unemployed,<$50K,3,Married,High School,West,260.0307956962437,11032.162922314003,108.2704619752345,17.955383702576242,36,No,Corporate Plan,2,10,Voice Plan,Night,25,9,UPI,Late by <5 Days,139.5453554211406,559,7,High,7,Medium
CUST_00458,46,Female,Student,<$50K,2,Single,Bachelors,North,535.9974394357196,5088.941272736469,88.44707564452709,53.2064436509004,44,No,Postpaid,0,3,Voice-Data Plan,Morning,203,2,UPI,Late by >5 Days,108.3805594190429,590,9,High,4,High
CUST_00459,57,Female,Unemployed,<$50K,1,Married,Masters,South,334.0891906920486,10668.724232966435,179.00279982255486,26.535754055395298,24,No,Postpaid,3,9,Voice Plan,Afternoon,356,3,Debit Card,Late by >5 Days,457.9543604009669,448,5,Low,9,Low
CUST_00460,24,Male,Professional,$50K–$100K,5,Divorced,PhD,East,190.85556623959678,1963.3520793287548,131.37295120172018,23.728770203711267,8,No,Postpaid,4,9,Data-Only Plan,Morning,67,3,Net Banking,Late by <5 Days,383.6369181169452,636,9,Low,0,Low
CUST_00461,57,Male,Retired,>$100K,1,Married,Bachelors,East,166.0616152004497,19714.208209386015,99.33305403684594,25.04393302901775,24,No,Prepaid,4,6,Voice Plan,Morning,285,3,UPI,On Time,163.33374405682022,632,3,Moderate,3,High
CUST_00462,60,Male,Professional,$50K–$100K,5,Divorced,Bachelors,West,858.0130057552602,11661.050289068819,51.26534623406473,57.62756083184976,21,No,Corporate Plan,1,5,Voice-Data Plan,Morning,27,5,Credit Card,Late by >5 Days,488.3477677159171,659,8,High,4,Medium
CUST_00463,38,Female,Retired,$50K–$100K,5,Divorced,High School,West,826.2508073960312,15437.379164848211,94.01450456572091,27.462950396990266,43,No,Prepaid,0,1,Voice Plan,Afternoon,263,0,UPI,Late by <5 Days,290.96825792763497,224,1,Moderate,0,High
CUST_00464,38,Male,Student,<$50K,1,Single,Bachelors,North,977.3791086154749,2849.43434713906,1.950804926311609,53.8189946617149,17,No,Prepaid,4,8,Voice-Data Plan,Night,289,1,Credit Card,Late by >5 Days,226.68569099438218,800,0,Low,9,Medium
CUST_00465,48,Male,Retired,$50K–$100K,1,Single,Bachelors,East,140.35750651925056,2558.3168223874973,78.3745272463866,51.50541098676933,13,No,Family Plan,4,7,Voice-Data Plan,Evening,39,1,Debit Card,Late by <5 Days,72.26450419275588,387,3,High,9,High
CUST_00466,57,Female,Student,<$50K,2,Single,High School,South,233.84367380305397,12647.194366885984,107.59493976848871,44.40160797760796,42,No,Postpaid,0,10,Data-Only Plan,Night,94,5,Credit Card,Late by <5 Days,443.8342519069192,810,4,High,5,High
CUST_00467,38,Male,Student,>$100K,1,Divorced,High School,South,450.15175293306623,9283.480625746564,149.7574350847184,41.23747997296992,43,No,Postpaid,2,9,Voice Plan,Evening,17,9,Credit Card,Late by >5 Days,469.685691684202,542,9,High,5,Low
CUST_00468,48,Male,Student,$50K–$100K,4,Single,Masters,North,626.2197748838576,17737.052224923646,197.73330484612046,28.98793821417541,29,Yes,Family Plan,4,5,Voice Plan,Morning,57,8,Debit Card,Late by >5 Days,351.9878373545462,616,7,Moderate,6,High
CUST_00469,22,Male,Professional,<$50K,4,Married,PhD,South,692.1233927423839,5727.690669088948,71.4228893046608,4.617865212558964,5,No,Corporate Plan,0,6,Data-Only Plan,Afternoon,39,1,Net Banking,On Time,350.0976163420373,363,2,Moderate,1,Low
CUST_00470,61,Female,Unemployed,<$50K,2,Divorced,PhD,East,197.65945148423347,12047.732416260407,41.23705919623691,8.858427065438612,43,No,Prepaid,4,6,Voice-Data Plan,Night,270,6,Net Banking,Late by <5 Days,61.127800198075455,792,3,Low,5,Low
CUST_00471,64,Female,Student,$50K–$100K,1,Single,Bachelors,North,653.9891533286358,18804.9027136304,39.52640302121921,9.271173543329375,30,No,Prepaid,0,1,Voice-Data Plan,Afternoon,193,2,UPI,On Time,294.78630025321706,522,5,Moderate,8,Low
CUST_00472,23,Male,Professional,<$50K,5,Single,Bachelors,West,801.859067854771,5342.383602722616,189.06789702751794,5.328189168489663,45,No,Prepaid,4,9,Voice-Data Plan,Morning,207,9,Debit Card,Late by >5 Days,153.844629487291,451,6,High,4,Low
CUST_00473,40,Male,Unemployed,$50K–$100K,5,Married,High School,North,68.77066874389159,7354.249059595159,75.69872888544283,15.447414929468078,9,No,Postpaid,0,6,Voice-Data Plan,Night,223,8,Net Banking,Late by <5 Days,406.6808423145484,859,0,Low,6,High
CUST_00474,40,Male,Retired,<$50K,3,Married,Masters,North,719.0260569101806,16163.013326157015,93.53380013729094,21.74752218140713,49,No,Prepaid,1,1,Data-Only Plan,Night,62,1,Debit Card,Late by >5 Days,325.4389766009591,130,2,Low,6,Low
CUST_00475,44,Male,Student,$50K–$100K,1,Single,High School,South,257.0970957955956,16719.68225215438,151.18659998973047,47.621493069718646,40,No,Corporate Plan,0,9,Voice Plan,Night,239,6,Net Banking,On Time,380.045224453173,721,0,Moderate,4,Low
CUST_00476,60,Female,Retired,<$50K,1,Married,Masters,East,964.8321896840769,12230.506238996906,28.05850239997257,18.92433569840601,2,Yes,Prepaid,3,1,Voice-Data Plan,Morning,161,1,UPI,On Time,293.48001818024784,533,6,Low,0,Low
CUST_00477,50,Male,Unemployed,<$50K,3,Single,High School,West,923.8304000797357,2481.296018138898,116.03389582982558,33.324128122302234,29,No,Family Plan,4,8,Data-Only Plan,Morning,349,3,UPI,Late by >5 Days,113.62379021386148,629,4,Low,8,Low
CUST_00478,42,Male,Professional,<$50K,4,Single,Masters,East,150.46518122108745,3474.8021777229055,149.0961851660261,59.6992812138153,3,No,Postpaid,0,5,Data-Only Plan,Morning,207,6,Credit Card,Late by >5 Days,342.8504224226314,829,7,Low,2,Low
CUST_00479,39,Male,Student,>$100K,4,Single,Masters,South,479.51225878667805,15919.093566191897,121.29985456067051,26.363040342755028,7,Yes,Prepaid,4,8,Voice-Data Plan,Night,139,5,Credit Card,Late by >5 Days,331.2223817860283,67,7,High,0,Low
CUST_00480,49,Female,Retired,<$50K,3,Single,PhD,North,197.03584607235732,15167.47703600874,142.16872814019047,27.20598694911336,44,Yes,Postpaid,2,5,Data-Only Plan,Night,332,9,Net Banking,Late by >5 Days,305.45602655054415,763,7,Moderate,1,Low
CUST_00481,47,Female,Student,$50K–$100K,3,Single,Masters,West,566.6672638608613,8021.495824644527,145.92189764003814,18.712345169196684,39,No,Prepaid,2,8,Voice-Data Plan,Evening,170,2,Net Banking,Late by <5 Days,18.601532032041067,180,2,Moderate,9,Low
CUST_00482,22,Female,Retired,<$50K,3,Married,High School,North,419.8048013823036,4843.307614861472,142.44503300215618,36.562915771057995,47,No,Family Plan,1,5,Voice-Data Plan,Afternoon,201,2,Credit Card,Late by >5 Days,196.25952855640745,711,1,High,2,Low
CUST_00483,33,Male,Retired,<$50K,5,Divorced,Masters,West,734.5198548560963,11847.526500931057,105.95227494188359,12.254196937631539,19,No,Prepaid,4,1,Voice-Data Plan,Morning,35,3,Credit Card,Late by >5 Days,188.6463492248423,940,1,High,9,Medium
CUST_00484,45,Female,Unemployed,<$50K,3,Single,PhD,West,821.6716443987333,4809.726434044751,169.69020907458142,26.635630190053025,26,No,Family Plan,2,2,Voice-Data Plan,Morning,146,0,UPI,Late by >5 Days,379.48515813587926,771,4,High,7,High
CUST_00485,34,Female,Retired,$50K–$100K,4,Married,PhD,West,930.2094937366106,14616.794857431361,121.65965577378475,24.14486361314582,1,No,Postpaid,3,7,Voice-Data Plan,Evening,81,5,Net Banking,Late by >5 Days,66.32356829571206,747,7,Moderate,9,Medium
CUST_00486,37,Male,Retired,<$50K,3,Single,Masters,East,187.41567185666466,18284.794927345054,136.38918193198694,59.36424497881394,36,Yes,Family Plan,2,1,Voice Plan,Morning,58,6,Debit Card,On Time,247.47000729481084,32,2,High,7,High
CUST_00487,29,Female,Professional,$50K–$100K,4,Married,High School,East,220.5617261137919,9565.591125904613,29.896805165912802,10.434760295767497,2,No,Corporate Plan,0,5,Data-Only Plan,Afternoon,217,1,UPI,Late by <5 Days,426.4232767333275,887,5,Low,3,High
CUST_00488,36,Male,Student,$50K–$100K,3,Single,PhD,South,514.0964398487833,12853.165957810592,115.63179546363182,30.021016506456256,45,No,Family Plan,3,2,Voice Plan,Night,28,0,Credit Card,Late by <5 Days,247.559324065587,284,1,Moderate,6,High
CUST_00489,44,Female,Student,<$50K,5,Married,PhD,East,190.93486456191295,15432.752553329043,172.94049162654454,29.631904348838496,34,No,Postpaid,2,1,Voice-Data Plan,Night,172,2,UPI,Late by >5 Days,169.32689454990384,36,6,Low,9,Low
CUST_00490,57,Male,Retired,$50K–$100K,4,Married,Bachelors,West,393.1059282366058,17084.24310024689,162.65032567390242,2.2612260174252574,19,No,Family Plan,0,4,Data-Only Plan,Evening,97,4,Net Banking,On Time,188.42917027835944,594,7,Low,9,Medium
CUST_00491,27,Male,Professional,>$100K,5,Married,High School,West,638.4463569090425,19339.59111963899,166.9296474315483,15.804782275788426,45,No,Family Plan,2,3,Voice Plan,Morning,239,1,UPI,Late by <5 Days,398.65664042446826,580,6,Low,8,Medium
CUST_00492,37,Female,Unemployed,$50K–$100K,3,Single,Masters,East,603.6751977348446,17265.814149435537,32.514663010577124,22.925356613168994,42,No,Family Plan,0,1,Voice-Data Plan,Evening,180,5,UPI,Late by >5 Days,389.0254911144358,473,5,Moderate,4,Medium
CUST_00493,53,Female,Student,<$50K,1,Single,PhD,South,703.8241987284654,6603.79962983623,60.54076227028103,37.72783271039321,11,No,Family Plan,3,10,Data-Only Plan,Afternoon,156,5,Credit Card,Late by <5 Days,316.8107730912761,600,9,Moderate,8,Low
CUST_00494,62,Male,Professional,$50K–$100K,5,Married,Masters,South,424.37818356456603,19167.28840533504,156.43465719696286,10.101075467673338,4,Yes,Prepaid,3,6,Voice Plan,Afternoon,242,5,Debit Card,On Time,300.179889544573,819,4,Low,9,High
CUST_00495,33,Female,Unemployed,$50K–$100K,4,Married,PhD,East,205.73985326304566,8147.707788832449,198.6520938078848,2.2708903546846,43,No,Prepaid,0,1,Voice-Data Plan,Afternoon,125,5,Debit Card,Late by <5 Days,182.20329151003477,419,6,Low,6,High
CUST_00496,49,Male,Unemployed,$50K–$100K,1,Divorced,PhD,South,503.51550544202405,19026.18579501089,61.846985481374745,57.84062800579153,10,Yes,Prepaid,1,4,Voice-Data Plan,Afternoon,220,9,UPI,Late by <5 Days,116.77575001826351,4,5,Low,4,Low
CUST_00497,34,Male,Student,$50K–$100K,3,Married,Masters,South,354.90151413532396,1235.2906655068496,78.98921858460945,3.9053775929912073,29,No,Postpaid,2,8,Voice-Data Plan,Afternoon,111,2,Debit Card,Late by >5 Days,153.42104146471513,566,7,High,5,Medium
CUST_00498,32,Female,Unemployed,$50K–$100K,2,Single,High School,South,704.0596779430567,9866.71316579055,147.56932827775793,16.269720131648533,2,No,Postpaid,1,7,Data-Only Plan,Morning,57,8,Net Banking,Late by >5 Days,247.3264292920272,378,4,Moderate,0,Low
CUST_00499,19,Male,Retired,<$50K,1,Married,High School,North,581.6457778319701,11090.629173004992,105.59054554924899,45.42694302712404,6,Yes,Corporate Plan,0,10,Voice Plan,Morning,200,5,Credit Card,Late by <5 Days,367.77470369615105,937,9,Moderate,7,High
CUST_00500,62,Male,Retired,<$50K,2,Single,High School,South,654.5096013469393,12394.911674888785,191.52197437896552,58.38083107836816,18,No,Corporate Plan,1,8,Voice-Data Plan,Evening,289,8,Credit Card,Late by >5 Days,264.9835753032774,19,5,Low,2,Medium
